658,Sibella,Maseyk,Male,Nashville,Tennessee,12/19/2019,78.85,165.31
659,Isac,Mullinger,Male,Herndon,Virginia,10/23/1983,65.54,394.71
660,Murvyn,Ponnsett,Bigender,Lakewood,Washington,09/02/2015,76.01,91.48
661,Franzen,Muckley,Polygender,Sacramento,California,05/07/2010,77.24,184.74
662,Heida,Williamson,Agender,Roanoke,Virginia,07/19/2008,10.77,92.14
663,Barbabra,Searchwell,Female,Kansas City,Missouri,03/01/2006,26.81,150.77
664,Devin,Eynon,Polygender,San Antonio,Texas,08/20/1998,44.19,168.51
665,Vincents,Moggach,Female,New York City,New York,11/18/2014,39.32,136.6
666,Moe,Stiles,Agender,Washington,District of Columbia,09/03/2013,22.03,192.34
667,Iain,Postin,Polygender,Lake Worth,Florida,04/30/1990,16.76,139.57
668,Bronny,Carrier,Male,Merrifield,Virginia,12/29/1990,53.23,297.02
669,Northrop,Dallimore,Agender,Albany,New York,12/06/2002,81.52,316.09
670,Malissa,Bousquet,Bigender,Richmond,Virginia,10/12/1981,48.17,328.45
671,Emmalee,Dumbrall,Genderfluid,Valley Forge,Pennsylvania,05/17/1988,5.5,144.86
672,Boycey,Brizell,Male,Olympia,Washington,10/10/2008,73.92,229.38
673,Garrek,Ridd,Genderqueer,Sparks,Nevada,01/31/2009,42.17,293.9
674,Dov,Ferrulli,Polygender,Winston Salem,North Carolina,01/08/2008,64.14,316.91
675,Gail,Mills,Agender,Reston,Virginia,06/15/2008,39.56,393.75
676,Hanna,Doerffer,Bigender,Huntsville,Alabama,05/30/1993,83.27,210.12
677,Gerome,Likly,Male,Los Angeles,California,03/06/2011,55.7,285.74
678,Elberta,McGoogan,Genderfluid,Houston,Texas,07/21/2011,20.8,256.67
679,Udall,Pesselt,Polygender,Seattle,Washington,01/31/1993,39.28,295.16
680,Nara,Leggon,Genderqueer,Baltimore,Maryland,05/29/2013,30.44,138.46
681,Chariot,Kenworthy,Non-binary,Ventura,California,10/24/1988,38.79,326.62
682,Gabriel,Buglar,Non-binary,Amarillo,Texas,01/21/2004,49.57,251.4
683,Mariya,Cheng,Female,Tampa,Florida,08/25/2006,50.35,90.42
684,Fanni,Beasleigh,Genderfluid,Orlando,Florida,02/20/2004,15.04,193.95
685,Linell,Cordeau],Non-binary,Richmond,Virginia,06/03/1990,41.59,93.26
686,Christalle,Parkyn,Genderqueer,Albuquerque,New Mexico,01/18/2000,64.45,180.59
687,Idell,Trounce,Non-binary,Springfield,Missouri,05/29/2015,58.08,390.17
688,Chrissie,Preator,Female,Topeka,Kansas,04/15/2000,39.76,381.14
689,Georgie,Roseveare,Male,Amarillo,Texas,12/05/1980,19.11,310.31
690,Wait,Easter,Male,Denver,Colorado,12/27/1999,79.9,270.24
691,Kassey,Trice,Agender,Boca Raton,Florida,02/10/2000,6.07,237.39
692,Bearnard,Moralee,Agender,Asheville,North Carolina,06/25/2007,53.78,244.28
693,Adan,Ragsdale,Non-binary,Denver,Colorado,05/11/2007,76.98,177.45
694,Kissee,Rigby,Male,Washington,District of Columbia,05/18/2013,27.71,126.05
695,Gerrie,Pogg,Bigender,Richmond,Virginia,06/01/1993,18.72,292.8
696,Lyda,Domeney,Non-binary,Hampton,Virginia,05/27/1988,38.8,257.9
697,Godfrey,Prodrick,Non-binary,Birmingham,Alabama,10/22/1991,78.73,142.79
698,Brandie,Arran,Agender,Portsmouth,Virginia,05/09/2016,13.85,131.55
699,Trina,Grote,Male,Tampa,Florida,01/17/2008,61.75,106.67
700,Ellwood,Sexcey,Female,Cincinnati,Ohio,02/07/2003,26.33,203.85
701,Jeannine,Legier,Polygender,Amarillo,Texas,09/13/1987,38.37,398.95
702,Roobbie,Blyth,Bigender,Washington,District of Columbia,11/10/2016,80.65,316.28
703,Maryrose,Corneljes,Genderqueer,Asheville,North Carolina,02/27/2016,8.93,330.52
704,Dave,Piolli,Bigender,Saint Petersburg,Florida,06/18/2004,14.4,357.66
705,Addy,Spada,Agender,Aurora,Colorado,04/06/2010,6.46,146.16
706,Ulrica,Bartels,Genderqueer,El Paso,Texas,08/24/1999,73.17,380.71
707,Wesley,Jupe,Genderfluid,Tucson,Arizona,04/18/2005,57.75,94.26
708,Mirelle,Cutteridge,Bigender,Los Angeles,California,06/13/2008,46.39,109.39
709,Keefer,Paliser,Bigender,El Paso,Texas,11/30/1984,32.16,367.76
710,Abbot,Meriton,Genderqueer,Washington,District of Columbia,05/19/1983,12.49,322.69
711,Brigg,Cahen,Non-binary,Alexandria,Virginia,12/27/2016,14.21,235.51
712,Teodoor,Amis,Male,Palm Bay,Florida,08/27/2020,38.5,202.08
713,Felic,Mabon,Female,Decatur,Georgia,09/17/1986,20.29,105.43
714,Jeana,Densey,Genderqueer,Newark,New Jersey,03/08/1985,48.06,271.25
715,Trip,Ewan,Bigender,Dallas,Texas,01/05/2021,78.48,205.71
716,Lindon,Lebell,Non-binary,Chicago,Illinois,01/26/1994,2.12,326.18
717,Saidee,Summerrell,Bigender,Denver,Colorado,11/28/1981,46.95,376.07
718,Denys,Castelyn,Bigender,Indianapolis,Indiana,09/05/2020,41.37,382.49
719,Wally,Hartopp,Bigender,Los Angeles,California,03/28/1994,2.57,207.65
720,Amitie,O'Kane,Genderqueer,New Haven,Connecticut,07/09/1990,73.76,189.98
721,Alanah,Doole,Male,Decatur,Georgia,09/29/2018,50.83,231.7
722,Elsa,Dover,Female,Baltimore,Maryland,02/26/1992,17.5,171.83
723,Marybelle,Paff,Genderfluid,Pueblo,Colorado,06/14/1992,78.15,145.5
724,Jordanna,Coltart,Female,Los Angeles,California,08/16/2018,63.13,305.17
725,D'arcy,Offa,Agender,Oakland,California,09/16/2012,13.62,271.31
726,Leopold,Traher,Genderfluid,San Francisco,California,03/06/2006,17.61,176.54
727,Sonja,Thurstan,Non-binary,New Haven,Connecticut,12/23/1998,10.09,191.47
728,Annabal,Schwant,Polygender,Gaithersburg,Maryland,08/11/1994,11.21,328.54
729,Vivie,Giovannazzi,Genderqueer,Dallas,Texas,12/19/2003,56.1,259.49
730,Byram,Axford,Female,Seattle,Washington,09/07/1989,68.4,144.7
731,Jessalyn,Matyushkin,Agender,San Luis Obispo,California,04/26/2000,14.04,136.16
732,Gabrielle,Jasper,Genderfluid,Winston Salem,North Carolina,01/01/2020,34.64,315.99
733,Lenna,Routledge,Genderfluid,Southfield,Michigan,04/12/2010,2.41,139.13
734,Ezri,Billin,Male,Austin,Texas,08/26/1999,32.62,238.56
735,Alma,Cammish,Genderqueer,Little Rock,Arkansas,10/17/2019,2.14,347.83
736,Clem,Golton,Bigender,Newark,New Jersey,08/17/1984,32.97,182.25
737,Angelina,Amis,Male,Springfield,Massachusetts,05/23/1993,52.45,309.46
738,Clementina,Kynson,Non-binary,Gastonia,North Carolina,12/20/1984,9.04,100.31
739,Stefanie,Karlolczak,Bigender,Huntsville,Alabama,07/08/1989,55.15,291.05
740,Kay,Penson,Agender,Seattle,Washington,09/16/1990,58.23,387.79
741,Martelle,Tooke,Polygender,Valdosta,Georgia,07/12/1996,80.77,125.48
742,Luise,Stein,Male,Shreveport,Louisiana,06/01/1983,61.83,171.35
743,Marnie,Richardson,Polygender,Vancouver,Washington,06/13/2012,11.8,347.1
744,Ernestus,Endrizzi,Genderfluid,Silver Spring,Maryland,06/04/1995,74.33,244.05
745,Benetta,Gobourn,Genderfluid,Wichita,Kansas,03/19/1991,65.54,255.19
746,Deb,Klosterman,Male,Iowa City,Iowa,12/24/2013,33.83,260.16
747,Lew,Likly,Polygender,Hialeah,Florida,08/25/1987,1.68,97.62
748,Fara,Mansion,Female,Lawrenceville,Georgia,09/08/1980,23.15,174.03
749,Ettore,Andriveau,Agender,Omaha,Nebraska,08/19/1984,74.99,324.57
750,Maridel,Crust,Non-binary,Jefferson City,Missouri,03/23/1987,79.31,196.9
751,Ethan,Geggus,Polygender,West Hartford,Connecticut,03/09/2005,36.42,179.1
752,Emily,Hoodspeth,Agender,Fort Lauderdale,Florida,09/09/1981,9.52,237.53
753,Laural,Deer,Female,Largo,Florida,08/13/1985,36.64,314.56
754,Raddie,Grundell,Female,Des Moines,Iowa,03/30/1995,71.3,239.02
755,Kiah,Vevers,Bigender,Lincoln,Nebraska,11/29/1989,74.24,293.45
756,Gertrud,Raithbie,Non-binary,Scottsdale,Arizona,09/21/1994,40.65,247.03
757,Davin,Randleson,Female,Newark,New Jersey,09/20/2001,55.69,339.79
758,Garey,Ubee,Polygender,Washington,District of Columbia,03/15/1980,32.0,235.59
759,Dewitt,De Angelo,Non-binary,Fort Worth,Texas,07/28/1983,39.43,375.59
760,Duffy,Sinnocke,Bigender,Concord,California,11/04/2004,19.49,359.45
761,Elfreda,Ivanaev,Genderfluid,Chicago,Illinois,11/28/1980,24.92,323.54
762,Tobit,Hallgalley,Male,Dayton,Ohio,06/18/1998,30.84,334.4
763,Tades,Stiegers,Genderqueer,North Little Rock,Arkansas,01/27/1985,5.51,98.36
764,Thoma,Sallier,Male,New York City,New York,10/19/1989,5.27,128.93
765,Coleen,Billiard,Female,Meridian,Mississippi,04/22/1988,21.28,236.53
766,Rani,Luce,Genderfluid,Gilbert,Arizona,02/09/2012,41.15,283.29
767,Elsy,Ogborn,Non-binary,Chattanooga,Tennessee,01/21/1987,67.23,194.42
768,Brockie,Sheridan,Male,Woburn,Massachusetts,05/14/2000,79.03,169.51
769,Georgina,Harragin,Polygender,Alexandria,Virginia,08/25/2003,51.52,278.14
770,Obie,Cuniffe,Non-binary,Orlando,Florida,03/09/1988,71.08,258.29
771,Evyn,Lorraway,Genderfluid,Austin,Texas,03/27/1983,5.52,246.68
772,Osmond,Killock,Bigender,Charlotte,North Carolina,12/02/1991,20.64,178.74
773,Claudetta,Biswell,Agender,Sioux City,Iowa,05/15/1989,15.36,147.8
774,Dame,Targe,Male,Gastonia,North Carolina,11/04/1980,1.58,226.85
775,Toma,Featherstonhalgh,Genderfluid,Lancaster,Pennsylvania,10/30/1981,80.15,349.58
776,Roosevelt,Lenz,Female,Oakland,California,12/21/1998,70.49,376.75
777,Poul,Matyushonok,Polygender,Metairie,Louisiana,11/22/1999,23.5,167.96
778,Loutitia,Armand,Agender,Saint Petersburg,Florida,08/05/1997,48.47,386.79
779,Nicoline,Dowall,Male,San Diego,California,01/02/1990,44.36,292.1
780,Dorice,Giorgielli,Genderfluid,Schenectady,New York,02/21/2012,43.27,342.67
781,Patrice,Jewiss,Non-binary,Cumming,Georgia,06/01/2012,15.72,324.11
782,Peggi,Bohler,Female,Evansville,Indiana,12/01/1995,39.1,186.43
783,Alonso,O' Sullivan,Female,Watertown,Massachusetts,12/05/1999,41.25,263.21
784,Valaria,Campe,Non-binary,Spring Hill,Florida,09/22/2015,65.28,394.82
785,Max,Cruise,Male,Cincinnati,Ohio,03/27/1988,61.86,307.29
786,Thain,Yepiskopov,Non-binary,Springfield,Massachusetts,03/10/2014,48.96,300.83
787,Ludovika,Presnall,Polygender,Richmond,Virginia,11/20/2008,78.95,195.27
788,Sig,Romao,Agender,Atlanta,Georgia,08/13/2006,39.21,310.61
789,Odilia,Haycock,Male,Louisville,Kentucky,09/21/1982,53.69,275.36
790,Jenda,Pentelow,Agender,Canton,Ohio,06/18/1996,53.97,150.92
791,Yoshiko,Manilove,Genderfluid,Honolulu,Hawaii,02/04/1991,6.84,169.28
792,Dean,Borres,Non-binary,Bakersfield,California,01/02/2001,24.45,158.03
793,Ossie,Veldens,Non-binary,Nashville,Tennessee,12/03/1987,27.92,242.37
794,Tally,Tonkes,Bigender,Fort Worth,Texas,11/24/1988,78.52,309.83
795,Rayner,Laing,Genderfluid,Charleston,West Virginia,11/19/2003,80.06,392.43
796,Sacha,Frostdick,Female,Omaha,Nebraska,08/26/2016,56.91,274.34
797,Hashim,Weatherley,Non-binary,Shreveport,Louisiana,08/17/2019,9.75,322.69
798,Arnie,De Souza,Male,Gadsden,Alabama,05/26/1986,73.89,265.46
799,Shamus,Putman,Bigender,Tampa,Florida,05/26/2016,18.1,148.74
800,Putnem,Bredgeland,Bigender,Denver,Colorado,09/20/2020,76.37,302.59
801,Padraic,Corkitt,Male,Jacksonville,Florida,04/15/1984,3.72,108.91
802,Lanae,Potten,Agender,Yakima,Washington,03/16/2006,24.93,93.87
803,Rois,Vitet,Polygender,Fort Worth,Texas,10/05/2015,82.11,299.45
804,Verney,Jiri,Non-binary,Philadelphia,Pennsylvania,06/28/2009,58.06,147.7
805,Jeanna,Darcy,Male,Phoenix,Arizona,11/02/1995,20.23,380.95
806,Judd,Booler,Agender,Colorado Springs,Colorado,02/11/2010,11.9,256.23
807,Jeane,Baldrick,Polygender,Abilene,Texas,10/19/2017,9.82,380.79
808,Odell,Mallabar,Non-binary,Spokane,Washington,04/23/1993,23.15,138.74
809,Sarajane,Cowen,Genderqueer,Odessa,Texas,05/23/1989,5.97,358.08
810,Chanda,Thominga,Male,San Antonio,Texas,06/01/2009,41.78,346.95
811,Kacy,Lilly,Genderqueer,Phoenix,Arizona,10/17/2019,43.48,248.89
812,Joy,Ferrettino,Polygender,Houston,Texas,01/05/1984,65.5,286.7
813,Shanie,Matieu,Polygender,Columbus,Ohio,06/01/2003,72.05,208.43
814,Gary,Sandyford,Female,Birmingham,Alabama,03/27/2008,22.12,208.05
815,Willabella,Matts,Genderfluid,Simi Valley,California,03/01/2013,3.24,266.12
816,Irina,Surplice,Male,Anderson,Indiana,05/29/1987,14.29,266.61
817,Clo,Nibley,Male,Pasadena,California,04/29/1994,50.56,263.43
818,Gwendolin,Berzons,Female,Fresno,California,03/21/1980,78.63,327.23
819,Maximilian,Emslie,Agender,Dayton,Ohio,07/08/2014,1.73,379.78
820,Birgitta,Wernham,Genderqueer,Green Bay,Wisconsin,08/15/1996,17.48,294.31
821,Hardy,Witherop,Non-binary,Oklahoma City,Oklahoma,04/27/2005,67.24,294.61
822,Helenka,Ferrarini,Bigender,Memphis,Tennessee,03/22/2019,1.97,125.88
823,Charis,Simnel,Non-binary,San Jose,California,03/19/1984,43.95,181.64
824,Almeda,Jarrel,Bigender,Jackson,Mississippi,03/23/1999,63.26,177.6
825,Corny,Jamot,Male,Detroit,Michigan,04/05/1997,68.62,273.11
826,Abigael,Cowpe,Polygender,Orlando,Florida,07/16/1995,21.01,370.44
827,Powell,Leahey,Genderfluid,Philadelphia,Pennsylvania,10/24/1999,35.4,254.22
828,Ambrose,Dudin,Male,Honolulu,Hawaii,03/09/1980,57.86,134.49
829,Lindsey,Landeaux,Agender,Pasadena,California,11/19/1987,8.59,107.3
830,Felizio,Treacy,Non-binary,Brooklyn,New York,02/20/1996,75.81,128.25
831,Thaddus,Cadamy,Bigender,Akron,Ohio,07/22/1993,15.43,187.07
832,Berkly,Hickin,Genderqueer,South Bend,Indiana,10/20/2020,21.91,299.27
833,Tawsha,Haswell,Non-binary,Minneapolis,Minnesota,02/17/2004,40.35,203.38
834,Doyle,Blackater,Bigender,Norwalk,Connecticut,04/01/1995,80.91,262.42
835,Bert,Eslinger,Genderqueer,New Orleans,Louisiana,09/22/1987,30.61,295.86
836,Leda,Buglar,Male,Flint,Michigan,12/29/1992,7.5,293.66
837,Michaelina,Cesconi,Female,Las Vegas,Nevada,05/03/2011,14.35,396.97
838,Seward,Davies,Genderfluid,Bethlehem,Pennsylvania,03/21/2000,5.78,344.62
839,Moll,Rewcassell,Male,Anaheim,California,08/17/2003,40.71,93.66
840,Mersey,Vasquez,Male,Portsmouth,New Hampshire,05/05/2019,20.35,114.85
841,Ysabel,Bassam,Genderqueer,Kansas City,Missouri,08/19/1993,41.09,260.66
842,Shawnee,Donhardt,Male,Washington,District of Columbia,03/25/2001,11.63,381.7
843,Ervin,Lulham,Male,Arlington,Virginia,08/25/1988,39.44,344.92
844,Gardener,Dooly,Agender,Newark,Delaware,06/21/2004,49.1,184.15
845,Marrilee,Stancliffe,Agender,San Antonio,Texas,07/30/2001,68.86,148.92
846,Konstantine,Ferrari,Agender,Saint Louis,Missouri,05/25/2013,59.14,252.56
847,Penn,Montier,Female,Glendale,California,10/13/1997,49.68,303.7
848,Reynard,Letch,Agender,Houston,Texas,11/16/1997,57.48,396.25
849,Blondelle,McVey,Genderqueer,New Bedford,Massachusetts,11/10/1988,21.83,182.1
850,Gabbie,Radbond,Polygender,Muncie,Indiana,11/05/2018,30.09,328.71
851,Viva,Girtin,Agender,Lincoln,Nebraska,12/19/1988,13.22,145.12
852,Lionel,Teggin,Male,New Orleans,Louisiana,03/15/1999,65.8,257.61
853,Philis,Alliberton,Female,Washington,District of Columbia,05/23/2000,5.98,250.76
854,Bekki,Boggers,Bigender,Tucson,Arizona,03/06/1983,17.44,303.97
855,Ailbert,Eble,Genderqueer,Zephyrhills,Florida,09/13/2005,32.97,328.17
856,Shellie,Meale,Genderfluid,Orlando,Florida,08/26/1989,21.29,329.68
857,Shanon,Keogh,Polygender,Orlando,Florida,05/15/2008,80.87,184.69
858,Ronny,Tombleson,Male,Clearwater,Florida,05/16/2003,47.96,387.48
859,Lombard,Albin,Non-binary,Springfield,Missouri,07/13/2003,52.69,375.46
860,Sherri,Rubbens,Polygender,Colorado Springs,Colorado,04/26/2014,21.37,176.54
861,Mellisa,Deere,Male,Berkeley,California,08/23/1988,49.06,259.36
862,Georgetta,Mainwaring,Agender,Philadelphia,Pennsylvania,06/05/1980,20.09,301.68
863,Hestia,Eastbury,Agender,Oklahoma City,Oklahoma,08/08/2018,71.37,322.64
864,Dov,Genner,Bigender,Shawnee Mission,Kansas,11/20/2002,45.95,264.1
865,Emmalynne,Kynder,Agender,Charlotte,North Carolina,06/25/2005,2.25,268.82
866,Kahaleel,Sumner,Polygender,Akron,Ohio,01/09/1990,72.25,155.99
867,Daile,Brawn,Bigender,Oklahoma City,Oklahoma,02/07/1998,70.44,112.46
868,Issy,Maro,Genderfluid,Fort Wayne,Indiana,09/03/2001,50.32,249.3
869,Chickie,Barltrop,Female,Amarillo,Texas,02/25/2005,23.42,262.4
870,Jeanelle,Braunton,Non-binary,Harrisburg,Pennsylvania,05/09/2019,18.14,322.05
871,Turner,Van der Merwe,Female,Oakland,California,11/06/1987,40.29,112.66
872,Corabelle,Hartfleet,Genderqueer,Boca Raton,Florida,02/19/2020,65.28,159.37
873,Osbert,McMillan,Bigender,Albuquerque,New Mexico,01/13/1989,54.63,299.42
874,Avivah,Lemmers,Non-binary,Boulder,Colorado,03/01/1995,61.97,120.85
875,Roxine,Hiley,Polygender,San Antonio,Texas,08/23/1983,42.97,157.86
876,Rowan,MacKimm,Agender,Pittsburgh,Pennsylvania,10/25/2013,40.69,147.98
877,Urbano,Standbridge,Genderfluid,Sarasota,Florida,10/01/1985,29.28,321.01
878,Jethro,Gherardelli,Agender,El Paso,Texas,06/29/2000,25.57,113.79
879,Willette,Minelli,Agender,Houston,Texas,02/28/2016,36.0,176.45
880,Donnamarie,Gingell,Genderfluid,Portland,Oregon,01/28/1995,24.95,325.82
881,Anne-corinne,Flahy,Male,Shawnee Mission,Kansas,05/14/2019,12.13,276.8
882,Gabriellia,Hulburd,Polygender,Duluth,Minnesota,04/26/1983,50.2,187.87
883,Ivan,Kerss,Genderqueer,San Francisco,California,04/23/2008,65.74,244.55
884,Conrad,Piers,Genderfluid,Sparks,Nevada,04/15/1995,5.55,375.28
885,Lezlie,Evered,Agender,Orlando,Florida,07/05/2020,24.93,307.0
886,Teressa,Cargon,Female,Petaluma,California,11/08/1996,6.5,177.56
887,Robin,Joubert,Female,Racine,Wisconsin,02/25/1988,38.02,133.37
888,Rowe,Heningam,Polygender,Milwaukee,Wisconsin,02/13/2017,3.4,221.06
889,Guthry,Volkers,Female,Panama City,Florida,04/14/1987,60.43,159.85
890,Dag,Puddin,Bigender,San Jose,California,04/10/2014,15.5,343.06
891,Zea,Portail,Genderfluid,Garland,Texas,05/20/2011,31.04,361.48
892,Sascha,Brunn,Polygender,Trenton,New Jersey,08/30/1990,56.55,125.75
893,Bone,Raith,Bigender,Seattle,Washington,09/02/2016,22.79,270.62
894,Xerxes,Van Rembrandt,Non-binary,Waco,Texas,05/11/2017,83.92,116.21
895,Alaine,Summerrell,Genderqueer,Chandler,Arizona,09/30/2005,51.92,91.7
896,Cati,Tredgold,Polygender,Milwaukee,Wisconsin,07/03/1987,36.01,373.27
897,Raimund,Lambourn,Female,Little Rock,Arkansas,02/26/1985,48.68,391.16
898,Leontine,Markwelley,Male,San Jose,California,06/22/1994,30.03,150.23
899,Jena,Abramsky,Male,Richmond,Virginia,12/07/2020,51.54,134.06
900,Bernette,Thorouggood,Genderfluid,Lynchburg,Virginia,07/26/1985,34.29,92.87
901,Damiano,Winspur,Genderfluid,Lansing,Michigan,05/31/2015,1.92,372.67
902,Barth,Spanswick,Agender,Jacksonville,Florida,10/24/1997,17.42,361.05
903,Ilaire,LaBastida,Male,Washington,District of Columbia,08/13/1981,30.57,394.56
904,Parsifal,Wathan,Polygender,Houston,Texas,08/12/2015,83.82,182.11
905,Frasco,Batterton,Genderqueer,Boise,Idaho,07/23/2013,36.15,147.94
906,Mureil,Hambrick,Genderfluid,Whittier,California,02/25/2016,74.35,125.51
907,Juan,Capponeer,Genderqueer,Charlotte,North Carolina,08/03/1995,2.42,397.72
908,Friedrich,Briddock,Polygender,Glendale,California,05/02/1996,28.17,156.86
909,Zed,Calbreath,Bigender,Cincinnati,Ohio,07/30/2003,77.28,338.78
910,Chrissie,Demke,Genderfluid,Milwaukee,Wisconsin,04/28/1984,60.66,239.56
911,Joshuah,Ovenell,Polygender,Modesto,California,04/11/2013,75.73,305.99
912,Alexine,Rudd,Bigender,Miami,Florida,05/26/1982,82.39,142.37
913,Chandra,Leeb,Genderqueer,Denver,Colorado,06/04/2005,77.02,161.98
914,Arlie,Brewitt,Agender,Pasadena,California,09/17/2004,72.87,280.23
915,Cary,Denziloe,Bigender,Elizabeth,New Jersey,03/18/1989,5.58,264.71
916,Sid,Cowgill,Genderqueer,Tacoma,Washington,08/25/1997,12.34,101.37
917,Dee dee,Tollet,Non-binary,Kansas City,Missouri,02/18/2008,53.03,301.05
918,Fletcher,Ellingford,Agender,Orlando,Florida,09/22/1983,57.42,193.77
919,Odele,Cowlam,Genderqueer,Denton,Texas,07/05/2008,1.27,197.2
920,Andrej,Pharo,Male,Toledo,Ohio,05/21/2013,32.97,309.38
921,Serena,Rossin,Agender,Missoula,Montana,08/12/2006,8.98,219.7
922,Shaylynn,Boyington,Female,Huntsville,Alabama,09/16/2011,16.99,361.78
923,Mitch,Sartin,Bigender,Washington,District of Columbia,09/08/1999,51.85,142.85
924,Norton,Seint,Agender,Philadelphia,Pennsylvania,10/07/1988,71.04,288.92
925,Adele,Wanden,Female,Green Bay,Wisconsin,08/05/1991,52.53,257.54
926,Clementius,Pizzey,Genderqueer,Olympia,Washington,10/09/1995,33.95,143.03
927,Aidan,Papes,Female,Shreveport,Louisiana,05/19/1989,30.89,143.5
928,Chas,Freckelton,Genderqueer,Santa Fe,New Mexico,01/13/2009,42.37,226.5
929,Dorene,Ryland,Bigender,Schenectady,New York,12/02/2005,36.22,396.61
930,Garrot,Yancey,Female,Kingsport,Tennessee,03/11/2012,45.64,299.19
931,Mohandas,Beevor,Male,Honolulu,Hawaii,10/31/1991,14.69,279.21
932,Carmelina,Gothliff,Male,San Bernardino,California,10/22/2005,58.88,229.85
933,Winfield,Bathurst,Polygender,Bakersfield,California,03/22/2015,44.86,176.35
934,Zollie,Hartless,Male,Harrisburg,Pennsylvania,08/19/2001,67.86,184.46
935,Inga,Majury,Male,Tacoma,Washington,06/26/2016,41.9,110.61
936,Abagail,Berks,Non-binary,Charlotte,North Carolina,07/23/1998,3.6,325.99
937,Henderson,Hardi,Genderqueer,Denver,Colorado,08/03/1988,35.99,184.21
938,Ruby,Rioch,Non-binary,Columbus,Ohio,10/17/1999,52.71,291.63
939,Elsie,Macieiczyk,Non-binary,New York City,New York,12/24/2017,29.11,118.63
940,Corrie,Ochterlony,Non-binary,Roanoke,Virginia,07/30/1980,1.17,286.68
941,Bee,Scoon,Genderqueer,Minneapolis,Minnesota,09/11/2016,81.81,377.26
942,Joceline,Coneybeer,Agender,Sacramento,California,09/11/1997,66.09,160.71
943,Hyacinthie,Sheather,Genderqueer,Melbourne,Florida,11/18/2013,36.57,277.43
944,Sara,Webborn,Agender,Garland,Texas,01/07/1983,36.4,308.22
945,Dwain,Hallard,Genderqueer,Birmingham,Alabama,10/10/2004,11.97,94.4
946,Jennine,Pourveer,Polygender,Harrisburg,Pennsylvania,06/23/1989,60.34,95.54
947,Bron,Schoenfisch,Genderqueer,Colorado Springs,Colorado,04/01/2001,24.63,139.02
948,Winnie,O'Canavan,Genderfluid,Newark,New Jersey,03/13/1980,36.01,203.92
949,Louis,Perrie,Genderqueer,Colorado Springs,Colorado,03/22/2009,75.17,98.04
950,Nerte,Larkins,Genderfluid,Kansas City,Missouri,02/01/2007,48.52,169.8
951,Laryssa,Craven,Non-binary,Alexandria,Louisiana,10/23/1990,22.9,293.38
952,Forster,Harme,Genderqueer,Myrtle Beach,South Carolina,04/02/2002,31.24,356.48
953,Gunilla,Tarren,Male,Hampton,Virginia,07/18/2010,77.46,141.95
954,Thatcher,Tootin,Genderqueer,Boise,Idaho,06/19/2009,67.2,95.71
955,Clarinda,Form,Bigender,Saint Cloud,Minnesota,01/30/2011,54.9,330.64
956,Cecile,Tuminini,Genderqueer,Saint Joseph,Missouri,10/17/2010,11.07,116.26
957,Filberte,Khotler,Genderqueer,Las Vegas,Nevada,04/09/1991,44.12,166.77
958,Doralynne,Gumbley,Genderfluid,Charleston,South Carolina,11/11/2000,13.74,291.26
959,Helenka,Goulter,Female,Fort Worth,Texas,01/15/1991,30.32,388.9
960,Gwendolyn,Spiers,Agender,Waltham,Massachusetts,01/18/1982,37.06,202.37
961,Tanner,Melmore,Agender,Tucson,Arizona,09/20/2015,65.66,173.16
962,Eward,Berthomieu,Agender,Corpus Christi,Texas,09/14/1981,10.84,279.28
963,Rena,Pascoe,Male,Wilmington,Delaware,02/11/1984,16.61,163.98
964,Panchito,Anespie,Non-binary,Montgomery,Alabama,06/29/1998,67.82,173.08
965,Asa,Lempertz,Genderqueer,Seattle,Washington,01/16/2015,15.19,212.69
966,Francoise,Stockley,Genderqueer,New Brunswick,New Jersey,12/25/1986,43.01,156.73
967,Jaquelin,Austins,Bigender,Fort Lauderdale,Florida,11/19/2015,74.8,387.24
968,Sean,Wimms,Agender,Indianapolis,Indiana,05/25/1987,56.84,275.02
969,Emmy,Bearn,Agender,Prescott,Arizona,02/14/2008,67.3,108.05
970,Rhodie,Scholes,Genderfluid,Harrisburg,Pennsylvania,10/27/2015,32.77,297.57
971,Filippa,Cowthart,Genderqueer,Cincinnati,Ohio,03/03/2008,3.23,389.33
972,Blondy,Tofanelli,Male,Spring,Texas,10/29/2020,37.0,305.09
973,Abby,Klaaasen,Genderfluid,Lincoln,Nebraska,08/11/1990,40.53,159.34
974,Jewelle,Grafton,Bigender,Evansville,Indiana,12/07/1995,39.94,346.65
975,Xena,Kerner,Female,Tulsa,Oklahoma,07/15/1989,5.46,369.87
976,Estelle,Souness,Genderqueer,Sacramento,California,05/16/2020,33.57,354.62
977,Domeniga,Ecclestone,Agender,Oakland,California,10/04/1998,67.21,92.78
978,Davine,Filer,Female,Fresno,California,12/02/2000,26.72,285.34
979,Jed,Hasell,Bigender,Daytona Beach,Florida,10/14/2011,67.88,131.5
980,Ivor,Abela,Polygender,Chicago,Illinois,12/22/1999,55.66,110.77
981,Glori,Benterman,Genderfluid,Reading,Pennsylvania,05/04/2018,43.16,153.67
982,Leonhard,Wandrack,Agender,Irving,Texas,08/04/2016,65.25,113.44
983,Meggy,Pilfold,Genderqueer,Tacoma,Washington,09/03/1981,76.64,142.42
